subchunk_id,chunk_id,order_idx,token_start,token_end_excl,token_count,pali_text
sc_000002_003,chunk_000002,3,8400,8600,200,"Subhagavaneti ettha subhagattā subhagaṃ, sundarasirikattā sundarakāmattā cāti vuttaṃ hoti. Tassa hi vanassa sirisampattiyā manussā annapānādīni ādāya divasaṃ tattheva chaṇasamajjaussave karontā bhogasukhaṃ anubhonti, sundarasundare cettha kāme patthenti ‘‘puttaṃ labhāma, dhītaraṃ labhāmā’’ti, tesaṃ taṃ tatheva hoti, evaṃ taṃ sundarasirikattā sundarakāmattā ca subhagaṃ. Apica bahujanakantatāyapi subhagaṃ. Vanayatīti vanaṃ, attasampadāya sattānaṃ bhattiṃ kāreti, attani sinehaṃ uppādetīti attho. Vanute iti vā vanaṃ, nānāvidhakusuma-gandhasammodamattakokilādivihaṅgamābhirutehi mandamālutacalitarukkhasākhāviṭapapallavapalāsehi ca ‘‘etha maṃ paribhuñjathā’’ti sabbapāṇino yācati viyāti attho. Subhagañca taṃ vanañcāti subhagavanaṃ. Tasmiṃ subhagavane. Vanañca nāma ropimaṃ, sayaṃjātanti duvidhaṃ. Tattha veḷuvanajetavanādīni ropimāni. Andhavanamahāvanaañjanavanādīni sayaṃ jātāni. Idampi sayaṃjātanti veditabbaṃ. Sālarājamūleti ettha sālarukkhopi sāloti vuccati. Yathāha ‘‘seyyathāpi, bhikkhave, gāmassa vā nigamassa vā avidūre mahantaṃ sālavanaṃ, tañcassa eḷaṇḍehi sañchanna’’nti (ma. ni. 1.225) ‘‘antarena yamakasālāna’’nti ca (dī. ni. 2.195) vanappatijeṭṭhakarukkhopi. Yathāha – ‘‘Taveva deva vijite, tavevuyyānabhūmiyā; Ujuvaṃsā mahāsālā, nīlobhāsā manoramā’’ti. (jā. 2.19.4); Yo koci rukkhopi. Yathāha ‘‘atha kho taṃ, bhikkhave, māluvabījaṃ aññatarasmiṃ sālamūle nipateyyā’’ti (ma. ni. 1.469). Idha pana vanappatijeṭṭhakarukkho adhippeto. Rājasaddo panassa tameva jeṭṭhakabhāvaṃ sādheti. Yathāha ‘‘suppatiṭṭhitassa kho brāhmaṇa dhammika nigrodharājassā’’ti (a. ni. 6.54). Tattha dvedhā samāso, sālānaṃ rājātipi sālarājā, sālo ca so jeṭṭhakaṭṭhena rājā ca itipi sālarājā. Mūlanti samīpaṃ. Ayañhi mūlasaddo, ‘‘mūlāni uddhareyya, antamaso usiranāḷimattānipī’’tiādīsu (a. ni. 4.195) mūlamūle dissati. ‘‘Lobho akusalamūla’’ntiādīsu (dī. ni. 3.305) asādhāraṇahetumhi. ‘‘Yāva majjhanhike kāle chāyā pharati, nivāte paṇṇāni"
sc_000002_004,chunk_000002,4,8600,8800,200,"patanti, ettāvatā rukkhamūla’’ntiādīsu samīpe. Idha pana samīpe adhippeto, tasmā sālarājassa samīpeti evamettha attho daṭṭhabbo. Tattha siyā – yadi tāva bhagavā ukkaṭṭhāyaṃ viharati, ‘‘subhagavane sālarājamūle’’ti na vattabbaṃ, atha tattha viharati, ‘‘ukkaṭṭhāya’’nti na vattabbaṃ, na hi sakkā ubhayattha ekaṃ samayaṃ viharitunti. Na kho panetaṃ evaṃ daṭṭhabbaṃ. Nanu avocumha ‘‘samīpatthe cetaṃ bhummavacana’’nti. Tasmā yathā gaṅgāyamunādīnaṃ samīpe goyūthāni carantāni ‘‘gaṅgāya caranti, yamunāya carantī’’ti vuccanti, evamidhāpi yadidaṃ ukkaṭṭhāya samīpe subhagavanaṃ sālarājamūlaṃ, tattha viharanto vuccati ‘‘ukkaṭṭhāyaṃ viharati subhagavane sālarājamūle’’ti. Gocaragāmanidassanatthañhissa ukkaṭṭhāvacanaṃ, pabbajitānurūpanivāsaṭṭhānanidassanatthaṃ sesavacanaṃ. Tattha ukkaṭṭhākittanena āyasmā ānando bhagavato gahaṭṭhānuggahakaraṇaṃ dasseti, subhagavanādikittanena pabbajitānuggahakaraṇaṃ. Tathā purimena paccayaggahaṇato attakilamathānuyogavivajjanaṃ, pacchimena vatthukāmappahānato kāmasukhallikānuyogavivajjanupāyadassanaṃ. Purimena ca dhammadesanābhiyogaṃ, pacchimena vivekādhimuttiṃ. Purimena karuṇāya upagamanaṃ, pacchimena paññāya apagamanaṃ. Purimena sattānaṃ hitasukhanipphādanādhimuttataṃ, pacchimena parahitasukhakaraṇe nirupalepanaṃ. Purimena dhammikasukhāpariccāganimittaṃ phāsuvihāraṃ, pacchimena uttarimanussadhammānuyoganimittaṃ. Purimena manussānaṃ upakārabahulataṃ, pacchimena devānaṃ. Purimena loke jātassa loke saṃvaḍḍhabhāvaṃ, pacchimena lokena anupalittataṃ. Purimena ‘‘ekapuggalo, bhikkhave, loke uppajjamāno uppajjati bahujanahitāya bahujanasukhāya lokānukampāya atthāya hitāya sukhāya devamanussānaṃ. Katamo ekapuggalo, tathāgato arahaṃ sammāsambuddho’’ti (a. ni. 1.170) vacanato yadatthaṃ bhagavā uppanno, tadatthaparinipphādanaṃ, pacchimena yattha uppanno, tadanurūpavihāraṃ. Bhagavā hi paṭhamaṃ lumbinivane, dutiyaṃ bodhimaṇḍeti lokiyalokuttarāya uppattiyā vaneyeva uppanno, tenassa vaneyeva vihāraṃ dassetīti evamādinā nayenettha atthayojanā veditabbā. Tatrāti desakālaparidīpanaṃ. Tañhi yaṃ samayaṃ viharati, tatra samaye. Yasmiñca sālarājamūle viharati, tatra sālarājamūleti dīpeti. Bhāsitabbayutte vā desakāle dīpeti. Na hi bhagavā ayutte dese kāle"
sc_000002_005,chunk_000002,5,8800,9000,200,"vā dhammaṃ bhāsati. ‘‘Akālo kho tāva bāhiyā’’ti (udā. 10) ādicettha sādhakaṃ. Khoti padapūraṇamatte avadhāraṇe ādikālatthe vā nipāto. Bhagavāti lokagarudīpanaṃ. Bhikkhūti kathāsavanayuttapuggalavacanaṃ. Apicettha, ‘‘bhikkhakoti bhikkhu, bhikkhācariyaṃ ajjhupagatoti bhikkhū’’tiādinā (pārā. 45) nayena vacanattho veditabbo. Āmantesīti ālapi abhāsi sambodhesīti ayamettha attho. Aññatra pana ñāpanepi hoti. Yathāha ‘‘āmantayāmi vo, bhikkhave, paṭivedayāmi vo, bhikkhave’’ti. Pakkosanepi. Yathāha ‘‘ehi tvaṃ bhikkhu mama vacanena sāriputtaṃ āmantehī’’ti (a. ni. 9.11). Bhikkhavoti āmantanākāradīpanaṃ. Tañca bhikkhanasīlatādiguṇayogasiddhattā vuttaṃ. Bhikkhanasīlatāguṇayuttopi hi bhikkhu bhikkhanadhammatāguṇayuttopi. Bhikkhane sādhukāritāguṇayuttopīti saddavidū maññanti. Tena ca nesaṃ bhikkhanasīlatādiguṇayogasiddhena vacanena hīnādhikajanasevitaṃ vuttiṃ pakāsento uddhatadīnabhāvaniggahaṃ karoti. Bhikkhavoti iminā ca karuṇāvipphārasommahadayanayananipātapubbaṅgamena vacanena te attano mukhābhimukhe karoti. Teneva ca kathetukamyatādīpakena vacanena nesaṃ sotukamyataṃ janeti. Teneva ca sambodhanaṭṭhena sādhukaṃ savanamanasikārepi ne niyojeti. Sādhukasavanamanasikārāyattā hi sāsanasampatti. Aparesupi devamanussesu vijjamānesu kasmā bhikkhūyeva āmantesīti ce. Jeṭṭhaseṭṭhāsannasadāsannihitabhāvato. Sabbaparisasādhāraṇā hi bhagavato dhammadesanā. Parisāya ca jeṭṭhā bhikkhū, paṭhamuppannattā. Seṭṭhā, anagāriyabhāvaṃ ādiṃ katvā satthucariyānuvidhāyakattā sakalasāsanapaṭiggāhakattā ca. Āsannā, tattha nisinnesu satthusantikattā. Sadāsannihitā, satthusantikāvacarattāti. Apica te dhammadesanāya bhājanaṃ, yathānusiṭṭhaṃ paṭipattisabbhāvato. Visesato ca ekacce bhikkhūyeva sandhāya ayaṃ desanātipi te eva āmantesi. Tattha siyā – kimatthaṃ pana bhagavā dhammaṃ desento paṭhamaṃ bhikkhū āmantesi, na dhammameva desetīti. Satijananatthaṃ. Bhikkhū hi aññaṃ cintentāpi vikkhittacittāpi dhammaṃ paccavekkhantāpi kammaṭṭhānaṃ manasikarontāpi nisinnā honti, te anāmantetvā dhamme desiyamāne – ‘‘ayaṃ desanā kinnidānā kiṃpaccayā katamāya aṭṭhuppattiyā desitā’’ti sallakkhetuṃ asakkontā duggahitaṃ vā gaṇheyyuṃ, na"
sc_000002_006,chunk_000002,6,9000,9200,200,"vā gaṇheyyuṃ. Tena nesaṃ satijananatthaṃ bhagavā paṭhamaṃ āmantetvā pacchā dhammaṃ deseti. Bhadanteti gāravavacanametaṃ, satthuno paṭivacanadānaṃ vā, apicettha bhikkhavoti vadamāno bhagavā te bhikkhū ālapati. Bhadanteti vadamānā te bhagavantaṃ paccālapanti. Tathā bhikkhavoti bhagavā ābhāsati. Bhadanteti te paccābhāsanti. Bhikkhavoti paṭivacanaṃ dāpeti, bhadanteti paṭivacanaṃ denti. Te bhikkhūti ye bhagavā āmantesi. Bhagavato paccassosunti bhagavato āmantanaṃ paṭiassosuṃ, abhimukhā hutvā suṇiṃsu sampaṭicchiṃsu paṭiggahesunti attho. Bhagavā etadavocāti bhagavā etaṃ idāni vattabbaṃ sakalaṃ suttaṃ avoca. Ettāvatā ca yaṃ āyasmatā ānandena kamalakuvalayujjalavimalasādurasasalilāya pokkharaṇiyā sukhāvataraṇatthaṃ nimmalasilātalaracanavilāsasobhitaratanasopānaṃ vippakiṇṇamuttātalasadisavālikākiṇṇapaṇḍarabhūmibhāgaṃ titthaṃ viya suvibhattabhittivicitravedikāparikkhittassa nakkhattapathaṃ phusitukāmatāya viya, vijambhitasamussayassa pāsādavarassa sukhārohaṇatthaṃ dantamaya-saṇhamuduphalaka-kañcanalatāvinaddha- maṇigaṇappabhāsamudayujjalasobhaṃ sopānaṃ viya, suvaṇṇavalayānūpurādisaṅghaṭṭanasaddasammissitakathitahasitamadhurassaragehajanavicaritassa uḷāraissariyavibhavasobhitassa mahāgharassa sukhappavesanatthaṃ suvaṇṇarajatamaṇimuttāpavāḷādijutivissaravijjotita-suppatiṭṭhitavisāladvārabāhaṃ mahādvāraṃ viya ca atthabyañjanasampannassa buddhānaṃ desanāñāṇagambhīrabhāvasaṃsūcakassa imassa suttassa sukhāvagāhaṇatthaṃ kāladesadesakavatthuparisāpadesapaṭimaṇḍitaṃ nidānaṃ bhāsitaṃ, tassa atthavaṇṇanā samattā. Suttanikkhepavaṇṇanā Idāni ‘‘sabbadhammamūlapariyāyaṃ vo’’tiādinā nayena bhagavatā nikkhittassa suttassa vaṇṇanāya okāso anuppatto. Sā panesā suttavaṇṇanā yasmā suttanikkhepaṃ vicāretvā vuccamānā pākaṭā hoti, tasmā suttanikkhepaṃ tāva vicārayissāma. Cattāro hi suttanikkhepā attajjhāsayo parajjhāsayo pucchāvasiko aṭṭhuppattikoti. Tattha yāni suttāni bhagavā parehi anajjhiṭṭho kevalaṃ attano ajjhāsayeneva kathesi. Seyyathidaṃ, ākaṅkheyyasuttaṃ, vatthasuttaṃ, mahāsatipaṭṭhānasuttaṃ, mahāsaḷāyatanavibhaṅgasuttaṃ, ariyavaṃsasuttaṃ, sammappadhānasuttantahārako, iddhipādaindriyabalabojjhaṅgamaggaṅgasuttantahārakoti evamādīni. Tesaṃ attajjhāsayo nikkhepo. Yāni pana ‘‘paripakkā kho rāhulassa vimuttiparipācanīyā dhammā, yaṃnūnāhaṃ rāhulaṃ uttari āsavānaṃ khaye vineyya’’nti (saṃ. ni. 4.121) evaṃ paresaṃ ajjhāsayaṃ khantiṃ manaṃ abhinīhāraṃ bujjhanabhāvañca avekkhitvā parajjhāsayavasena kathitāni. Seyyathidaṃ, cūḷarāhulovādasuttaṃ, mahārāhulovādasuttaṃ, dhammacakkappavattanaṃ, dhātuvibhaṅgasuttanti evamādīni. Tesaṃ parajjhāsayo nikkhepo. Bhagavantaṃ pana upasaṅkamitvā"
sc_000002_007,chunk_000002,7,9200,9400,200,"catasso parisā cattāro vaṇṇā nāgā supaṇṇā gandhabbā asurā yakkhā mahārājāno tāvatiṃsādayo devā mahābrahmāti evamādayo ‘‘bojjhaṅgā bojjhaṅgā’’ti, bhante, vuccanti. ‘‘Nīvaraṇā nīvaraṇā’’ti, bhante, vuccanti. Ime nu kho, bhante, pañcupādānakkhandhā. ‘‘Kiṃ sūdha vittaṃ purisassa seṭṭha’’ntiādinā (su. ni. 183) nayena pañhaṃ pucchanti. Evaṃ puṭṭhena bhagavatā yāni kathitāni bojjhaṅgasaṃyuttādīni. Yāni vā panaññānipi devatāsaṃyutta-mārasaṃyutta-brahmasaṃyutta-sakkapañha-cūḷavedalla-mahāvedalla-sāmaññaphala- āḷavaka-sūciloma-kharalomasuttādīni, tesaṃ pucchāvasiko nikkhepo. Yāni panetāni uppannaṃ kāraṇaṃ paṭicca kathitāni. Seyyathidaṃ, dhammadāyādaṃ cūḷasīhanādaṃ candūpamaṃ puttamaṃsūpamaṃ dārukkhandhūpamaṃ aggikkhandhūpamaṃ pheṇapiṇḍūpamaṃ pāricchattakūpamanti evamādīni. Tesaṃ aṭṭhuppattiko nikkhepo. Evamimesu catūsu nikkhepesu imassa suttassa aṭṭhuppattiko nikkhepo. Aṭṭhuppattiyañhi idaṃ bhagavatā nikkhittaṃ. Katarāya aṭṭhuppattiyā? Pariyattiṃ nissāya uppanne māne. Pañcasatā kira brāhmaṇā tiṇṇaṃ vedānaṃ pāragū aparabhāge bhagavato dhammadesanaṃ sutvā kāmesu ādīnavaṃ nekkhamme ca ānisaṃsaṃ sampassamānā bhagavato santike pabbajitvā nacirasseva sabbaṃ buddhavacanaṃ uggaṇhitvā pariyattiṃ nissāya mānaṃ uppādesuṃ ‘‘yaṃ yaṃ bhagavā katheti, taṃ taṃ mayaṃ khippameva jānāma, bhagavā hi tīṇi liṅgāni cattāri padāni satta vibhattiyo muñcitvā na kiñci katheti, evaṃ kathite ca amhākaṃ gaṇṭhipadaṃ nāma natthī’’ti. Te bhagavati agāravā hutvā tato paṭṭhāya bhagavato upaṭṭhānampi dhammassavanampi abhiṇhaṃ na gacchanti"
sc_000002_008,chunk_000002,8,9400,9600,200,
sc_000002_009,chunk_000002,9,9600,9800,200,
sc_000002_010,chunk_000002,10,9800,10000,200,
sc_000002_011,chunk_000002,11,10000,10200,200,
sc_000002_012,chunk_000002,12,10200,10400,200,
sc_000002_013,chunk_000002,13,10400,10600,200,
sc_000002_014,chunk_000002,14,10600,10800,200,
sc_000002_015,chunk_000002,15,10800,11000,200,
sc_000002_016,chunk_000002,16,11000,11200,200,
sc_000002_017,chunk_000002,17,11200,11400,200,
sc_000002_018,chunk_000002,18,11400,11600,200,
sc_000002_019,chunk_000002,19,11600,11800,200,
sc_000002_020,chunk_000002,20,11800,12000,200,
sc_000002_021,chunk_000002,21,12000,12200,200,
sc_000002_022,chunk_000002,22,12200,12400,200,
sc_000002_023,chunk_000002,23,12400,12600,200,
sc_000002_024,chunk_000002,24,12600,12800,200,
sc_000002_025,chunk_000002,25,12800,13000,200,
sc_000002_026,chunk_000002,26,13000,13200,200,
sc_000002_027,chunk_000002,27,13200,13400,200,
sc_000002_028,chunk_000002,28,13400,13600,200,
sc_000002_029,chunk_000002,29,13600,13800,200,
sc_000002_030,chunk_000002,30,13800,14000,200,
sc_000002_031,chunk_000002,31,14000,14200,200,
sc_000002_032,chunk_000002,32,14200,14400,200,
sc_000002_033,chunk_000002,33,14400,14600,200,
sc_000002_034,chunk_000002,34,14600,14800,200,
sc_000002_035,chunk_000002,35,14800,15000,200,
sc_000002_036,chunk_000002,36,15000,15200,200,
sc_000002_037,chunk_000002,37,15200,15400,200,
sc_000002_038,chunk_000002,38,15400,15600,200,
sc_000002_039,chunk_000002,39,15600,15800,200,
sc_000002_040,chunk_000002,40,15800,16000,200,
sc_000003_001,chunk_000003,1,16000,16200,200,". Bhagavā tesaṃ taṃ cittacāraṃ ñatvā ‘‘abhabbā ime imaṃ mānakhilaṃ anupahacca maggaṃ vā phalaṃ vā sacchikātu’’nti tesaṃ sutapariyattiṃ nissāya uppannaṃ mānaṃ aṭṭhuppattiṃ katvā desanākusalo bhagavā mānabhañjanatthaṃ sabbadhammamūlapariyāyanti desanaṃ ārabhi. Tattha sabbadhammamūlapariyāyanti sabbesaṃ dhammānaṃ mūlapariyāyaṃ. Sabbesanti anavasesānaṃ. Anavasesavācako hi ayaṃ sabba-saddo. So yena yena sambandhaṃ gacchati, tassa tassa anavasesataṃ dīpeti. Yathā, ‘‘sabbaṃ rūpaṃ aniccaṃ sabbā vedanā aniccā sabbasakkāyapariyāpannesu dhammesū’’ti. Dhamma-saddo panāyaṃ pariyatti-sacca-samādhi-paññā-pakati-sabhāvasuññatā-puññāpatti-ñeyyādīsu dissati. ‘‘Idha bhikkhu dhammaṃ pariyāpuṇāti suttaṃ geyya’’ntiādīsu (a. ni. 5.73) hi dhammasaddo pariyattiyaṃ vattati. ‘‘Diṭṭhadhammo viditadhammo’’tiādīsu (dī. ni. 1.299) saccesu. ‘‘Evaṃ dhammā te bhagavanto’’tiādīsu samādhimhi. ‘‘Yassete caturo dhammā, vānarinda yathā tava; Saccaṃ dhammo dhiti cāgo, diṭṭhaṃ so ativattatī’’ti. – Ādīsu (jā. 1.1.57) paññāya. ‘‘Jātidhammā jarādhammā, atho maraṇadhammino’’tiādīsu pakatiyaṃ. ‘‘Kusalā dhammā’’tiādīsu (dha. sa. 1.tikamātikā) sabhāve. ‘‘Tasmiṃ kho pana samaye dhammā hontī’’tiādīsu (dha. sa. 121) suññatāyaṃ. ‘‘Dhammo suciṇṇo sukhamāvahātī’’tiādīsu (jā. 1.10.102) puññe. ‘‘Dve aniyatā dhammā’’tiādīsu (pārā. 443) āpattiyaṃ. ‘‘Sabbe dhammā sabbākārena buddhassa bhagavato ñāṇamukhe āpāthaṃ āgacchantī’’tiādīsu ñeyye. Idha panāyaṃ sabhāve vattati. Tatrāyaṃ vacanattho – attano lakkhaṇaṃ dhārentīti dhammā. Mūla-saddo vitthārito eva. Idha panāyaṃ asādhāraṇahetumhi daṭṭhabbo. Pariyāyasaddo ‘‘madhupiṇḍikapariyāyoti naṃ dhārehī’’tiādīsu (ma. ni. 1.205) desanāyaṃ vattati. ‘‘Atthi khvesa brāhmaṇa, pariyāyo, yena maṃ pariyāyena sammā vadamāno vadeyya akiriyavādo samaṇo gotamo’’tiādīsu (pārā. 3) kāraṇe. ‘‘Kassa nu kho, ānanda, ajja pariyāyo bhikkhuniyo ovaditu’’ntiādīsu (ma. ni. 3.398)"
sc_000003_002,chunk_000003,2,16200,16400,200,"vāre. Idha pana kāraṇepi desanāyampi vattati. Tasmā ‘‘sabbadhammamūlapariyāya’’nti ettha sabbesaṃ dhammānaṃ asādhāraṇahetusaññitaṃ kāraṇanti vā sabbesaṃ dhammānaṃ kāraṇadesananti vā evaṃ attho daṭṭhabbo. Neyyatthattā cassa suttassa, na catubhūmakāpi sabhāvadhammā sabbadhammāti veditabbā. Sakkāyapariyāpannā pana tebhūmakā dhammāva anavasesato veditabbā, ayamettha adhippāyoti. Voti ayaṃ vo-saddo paccattaupayogakaraṇasampadānasāmivacanapadapūraṇesu dissati. ‘‘Kacci pana vo, anuruddhā, samaggā sammodamānā’’tiādīsu (ma. ni. 1.326) hi paccatte dissati. ‘‘Gacchatha, bhikkhave, paṇāmemi vo’’tiādīsu (ma. ni. 2.157) upayoge. ‘‘Na vo mama santike vatthabba’’ntiādīsu (ma. ni. 2.157) karaṇe. ‘‘Vanapatthapariyāyaṃ vo, bhikkhave, desessāmī’’tiādīsu (ma. ni. 1.190) sampadāne. ‘‘Sabbesaṃ vo, sāriputta, subhāsita’’ntiādīsu (ma. ni. 1.345) sāmivacane. ‘‘Ye hi vo ariyā parisuddhakāyakammantā’’tiādīsu (ma. ni. 1.35) padapūraṇamatte. Idha panāyaṃ sampadāne daṭṭhabbo. Bhikkhaveti patissavena abhimukhībhūtānaṃ punālapanaṃ. Desessāmīti desanāpaṭijānanaṃ. Idaṃ vuttaṃ hoti, bhikkhave, sabbadhammānaṃ mūlakāraṇaṃ tumhākaṃ desessāmi, dutiyena nayena kāraṇadesanaṃ tumhākaṃ desessāmīti. Taṃ suṇāthāti tamatthaṃ taṃ kāraṇaṃ taṃ desanaṃ mayā vuccamānaṃ suṇātha. Sādhukaṃ manasi karothāti ettha pana sādhukaṃ sādhūti ekatthametaṃ. Ayañca sādhu saddo āyācanasampaṭicchanasampahaṃsanasundaradaḷhīkammādīsu dissati. ‘‘Sādhu me bhante bhagavā, saṃkhittena dhammaṃ desetū’’tiādīsu (saṃ. ni. 4.95) hi āyācane dissati. ‘‘Sādhu, bhanteti kho so bhikkhu bhagavato bhāsitaṃ abhinanditvā anumoditvā’’tiādīsu (ma. ni. 3.86) sampaṭicchane. ‘‘Sādhu, sādhu sāriputtā’’tiādīsu (dī. ni. 3.349) sampahaṃsane. ‘‘Sādhu dhammarucī rājā, sādhu paññāṇavā naro; Sādhu mittānamaddubbho, pāpassākaraṇaṃ sukha’’nti. Ādīsu (jā. 2.18.101) sundare. ‘‘Tena hi, brāhmaṇa, sādhukaṃ suṇāhī’’tiādīsu (a. ni. 5.192) sādhukasaddoyeva daḷhīkamme, āṇattiyantipi"
sc_000003_003,chunk_000003,3,16400,16600,200,"vuccati. Idhāpi ayaṃ ettheva daḷhīkamme ca āṇattiyañca attho veditabbo. Sundaratthepi vattati. Daḷhīkaraṇatthena hi daḷhamimaṃ dhammaṃ suṇātha suggahitaṃ gaṇhantā. Āṇattiatthena mama āṇattiyā suṇātha. Sundaratthena sundaramimaṃ bhaddakaṃ dhammaṃ suṇāthāti evaṃ dīpitaṃ hoti. Manasi karothāti āvajjetha, samannāharathāti attho, avikkhittacittā hutvā nisāmetha citte karothāti adhippāyo. Idānettha taṃ suṇāthāti sotindriyavikkhepavāraṇametaṃ. Sādhukaṃ manasi karothāti manasikāre daḷhīkammaniyojanena manindriyavikkhepavāraṇaṃ. Purimañcettha byañjanavipallāsaggāhavāraṇaṃ, pacchimaṃ atthavipallāsaggāhavāraṇaṃ. Purimena ca dhammassavane niyojeti, pacchimena sutānaṃ dhammānaṃ dhāraṇūpaparikkhādīsu. Purimena ca sabyañjano ayaṃ dhammo, tasmā savanīyoti dīpeti. Pacchimena sāttho, tasmā manasi kātabboti. Sādhukapadaṃ vā ubhayapadehi yojetvā yasmā ayaṃ dhammo dhammagambhīro desanāgambhīro ca, tasmā suṇātha sādhukaṃ, yasmā atthagambhīro paṭivedhagambhīro ca, tasmā sādhukaṃ manasi karothāti evaṃ yojanā veditabbā. Bhāsissāmīti desessāmi. ‘‘Taṃ suṇāthā’’ti ettha paṭiññātaṃ desanaṃ na saṃkhittatova desessāmi, apica kho vitthāratopi naṃ bhāsissāmīti vuttaṃ hoti, saṅkhepavitthāravācakāni hi etāni padāni. Yathāha vaṅgīsatthero – ‘‘Saṃkhittenapi deseti, vitthārenapi bhāsati; Sāḷikāyiva nigghoso, paṭibhānaṃ udīrayī’’ti. (saṃ. ni. 1.214); Evaṃ vutte ussāhajātā hutvā evaṃ bhanteti kho te bhikkhū bhagavato paccassosuṃ satthu vacanaṃ sampaṭicchiṃsu, paṭiggahesunti vuttaṃ hoti. Atha nesaṃ bhagavā etadavoca etaṃ idāni vattabbaṃ idha bhikkhavotiādikaṃ sakalaṃ suttaṃ avoca. Tattha idhāti desāpadese nipāto. Svāyaṃ katthaci lokaṃ upādāya vuccati. Yathāha – ‘‘idha tathāgato loke uppajjatī’’ti (dī. ni. 1.190). Katthaci sāsanaṃ. Yathāha – ‘‘idheva, bhikkhave, samaṇo, idha dutiyo samaṇo’’ti (a. ni. 4.241). Katthaci okāsaṃ. Yathāha – ‘‘Idheva"
sc_000003_004,chunk_000003,4,16600,16800,200,"tiṭṭhamānassa, devabhūtassa me sato; Punarāyu ca me laddho, evaṃ jānāhi mārisā’’ti. (dī. ni. 2.369); Katthaci padapūraṇamattameva. Yathāha ‘‘idhāhaṃ – bhikkhave, bhuttāvī assaṃ pavārito’’ti (ma. ni. 1.30). Idha pana lokaṃ upādāya vuttoti veditabbo. 2. Bhikkhaveti yathāpaṭiññātaṃ desanaṃ desetuṃ puna bhikkhū ālapati. Ubhayenāpi, bhikkhave, imasmiṃ loketi vuttaṃ hoti. Assutavā puthujjanoti ettha pana āgamādhigamābhāvā ñeyyo assutavā iti. Yassa hi khandhadhātuāyatanasaccapaccayākārasatipaṭṭhānādīsu uggahaparipucchāvinicchayarahitattā maññanāpaṭisedhako neva āgamo, paṭipattiyā adhigantabbassa anadhigatattā neva adhigamo atthi. So āgamādhigamābhāvā ñeyyo assutavā iti. Svāyaṃ – Puthūnaṃ jananādīhi, kāraṇehi puthujjano; Puthujjanantogadhattā, puthuvāyaṃ jano iti. So hi puthūnaṃ nānappakārānaṃ kilesādīnaṃ jananādīhi kāraṇehi puthujjano. Yathāha – puthu kilese janentīti puthujjanā, puthu avihatasakkāyadiṭṭhikāti puthujjanā, puthu satthārānaṃ mukhamullokikāti puthujjanā, puthu sabbagatīhi avuṭṭhitāti puthujjanā, puthu nānābhisaṅkhāre abhisaṅkharontīti puthujjanā, puthu nānāoghehi vuyhantīti puthujjanā, puthu nānāsantāpehi santappantīti puthujjanā, puthu nānāpariḷāhehi paridayhantīti puthujjanā, puthu pañcasu kāmaguṇesu rattā giddhā gadhitā mucchitā ajjhosannā laggā lagitā palibuddhāti puthujjanā, puthu pañcahi nīvaraṇehi āvuṭā nivutā ovutā pihitā paṭicchannā paṭikujjitāti puthujjanāti (mahāni. 51). Puthūnaṃ vā gaṇanapathamatītānaṃ ariyadhammaparammukhānaṃ nīcadhammasamācārānaṃ janānaṃ antogadhattāpi puthujjanā. Puthu vā ayaṃ, visuṃyeva saṅkhaṃ gato, visaṃsaṭṭho sīlasutādiguṇayuttehi ariyehi janotipi puthujjano. Evametehi ‘‘assutavā puthujjano’’ti dvīhipi padehi yete – Duve puthujjanā vuttā, buddhenādiccabandhunā; Andho puthujjano eko, kalyāṇeko puthujjanoti. – Dve puthujjanā vuttā. Tesu andhaputhujjano vutto hotīti veditabbo. Ariyānaṃ adassāvītiādīsu ariyāti ārakattā kilesehi, anaye nairiyanato, aye iriyanato,"
